,"1980M01","1980M02","1980M03","1980M04","1980M05","1980M06","1980M07","1980M08","1980M09","1980M10","1980M11","1980M12","1981M01","1981M02","1981M03","1981M04","1981M05","1981M06","1981M07","1981M08","1981M09","1981M10","1981M11","1981M12","1982M01","1982M02","1982M03","1982M04","1982M05","1982M06","1982M07","1982M08","1982M09","1982M10","1982M11","1982M12","1983M01","1983M02","1983M03","1983M04","1983M05","1983M06","1983M07","1983M08","1983M09","1983M10","1983M11","1983M12","1984M01","1984M02","1984M03","1984M04","1984M05","1984M06","1984M07","1984M08","1984M09","1984M10","1984M11","1984M12","1985M01","1985M02","1985M03","1985M04","1985M05","1985M06","1985M07","1985M08","1985M09","1985M10","1985M11","1985M12","1986M01","1986M02","1986M03","1986M04","1986M05","1986M06","1986M07","1986M08","1986M09","1986M10","1986M11","1986M12","1987M01","1987M02","1987M03","1987M04","1987M05","1987M06","1987M07","1987M08","1987M09","1987M10","1987M11","1987M12","1988M01","1988M02","1988M03","1988M04","1988M05","1988M06","1988M07","1988M08","1988M09","1988M10","1988M11","1988M12","1989M01","1989M02","1989M03","1989M04","1989M05","1989M06","1989M07","1989M08","1989M09","1989M10","1989M11","1989M12","1990M01","1990M02","1990M03","1990M04","1990M05","1990M06","1990M07","1990M08","1990M09","1990M10","1990M11","1990M12","1991M01","1991M02","1991M03","1991M04","1991M05","1991M06","1991M07","1991M08","1991M09","1991M10","1991M11","1991M12","1992M01","1992M02","1992M03","1992M04","1992M05","1992M06","1992M07","1992M08","1992M09","1992M10","1992M11","1992M12","1993M01","1993M02","1993M03","1993M04","1993M05","1993M06","1993M07","1993M08","1993M09","1993M10","1993M11","1993M12","1994M01","1994M02","1994M03","1994M04","1994M05","1994M06","1994M07","1994M08","1994M09","1994M10","1994M11","1994M12","1995M01","1995M02","1995M03","1995M04","1995M05","1995M06","1995M07","1995M08","1995M09","1995M10","1995M11","1995M12","1996M01","1996M02","1996M03","1996M04","1996M05","1996M06","1996M07","1996M08","1996M09","1996M10","1996M11","1996M12","1997M01","1997M02","1997M03","1997M04","1997M05","1997M06","1997M07","1997M08","1997M09","1997M10","1997M11","1997M12","1998M01","1998M02","1998M03","1998M04","1998M05","1998M06","1998M07","1998M08","1998M09","1998M10","1998M11","1998M12","1999M01","1999M02","1999M03","1999M04","1999M05","1999M06","1999M07","1999M08","1999M09","1999M10","1999M11","1999M12","2000M01","2000M02","2000M03","2000M04","2000M05","2000M06","2000M07","2000M08","2000M09","2000M10","2000M11","2000M12","2001M01","2001M02","2001M03","2001M04","2001M05","2001M06","2001M07","2001M08","2001M09","2001M10","2001M11","2001M12","2002M01","2002M02","2002M03","2002M04","2002M05","2002M06","2002M07","2002M08","2002M09","2002M10","2002M11","2002M12","2003M01","2003M02","2003M03","2003M04","2003M05","2003M06","2003M07","2003M08","2003M09","2003M10","2003M11","2003M12","2004M01","2004M02","2004M03","2004M04","2004M05","2004M06","2004M07","2004M08","2004M09","2004M10","2004M11","2004M12","2005M01","2005M02","2005M03","2005M04","2005M05","2005M06","2005M07","2005M08","2005M09","2005M10","2005M11","2005M12","2006M01","2006M02","2006M03","2006M04","2006M05","2006M06","2006M07","2006M08","2006M09","2006M10","2006M11","2006M12","2007M01","2007M02","2007M03","2007M04","2007M05","2007M06","2007M07","2007M08","2007M09","2007M10","2007M11","2007M12","2008M01","2008M02","2008M03","2008M04","2008M05","2008M06","2008M07","2008M08","2008M09","2008M10","2008M11","2008M12","2009M01","2009M02","2009M03","2009M04","2009M05","2009M06","2009M07","2009M08","2009M09","2009M10","2009M11","2009M12","2010M01","2010M02","2010M03","2010M04","2010M05","2010M06","2010M07","2010M08","2010M09","2010M10","2010M11","2010M12","2011M01","2011M02","2011M03","2011M04","2011M05","2011M06","2011M07","2011M08","2011M09","2011M10","2011M11","2011M12","2012M01","2012M02","2012M03","2012M04","2012M05","2012M06","2012M07","2012M08","2012M09","2012M10","2012M11","2012M12","2013M01","2013M02","2013M03","2013M04","2013M05","2013M06","2013M07","2013M08","2013M09","2013M10","2013M11","2013M12","2014M01","2014M02","2014M03","2014M04","2014M05","2014M06","2014M07","2014M08","2014M09","2014M10","2014M11","2014M12","2015M01","2015M02","2015M03","2015M04","2015M05","2015M06","2015M07","2015M08","2015M09","2015M10","2015M11","2015M12","2016M01","2016M02","2016M03","2016M04","2016M05","2016M06","2016M07","2016M08","2016M09","2016M10","2016M11","2016M12","2017M01","2017M02","2017M03","2017M04","2017M05","2017M06","2017M07","2017M08","2017M09","2017M10","2017M11","2017M12","2018M01","2018M02","2018M03","2018M04","2018M05","2018M06","2018M07","2018M08","2018M09","2018M10","2018M11","2018M12","2019M01","2019M02","2019M03","2019M04","2019M05","2019M06","2019M07","2019M08","2019M09","2019M10","2019M11","2019M12","2020M01","2020M02","2020M03","2020M04","2020M05","2020M06","2020M07","2020M08","2020M09","2020M10","2020M11","2020M12","2021M01","2021M02","2021M03","2021M04","2021M05","2021M06","2021M07","2021M08","2021M09","2021M10","2021M11","2021M12","2022M01","2022M02","2022M03","2022M04","2022M05","2022M06","2022M07","2022M08","2022M09","2022M10","2022M11"
,95.30,96.80,97.20,97.90,98.20,98.50,99.30,99.90,102.70,104.20,104.80,105.20,107.20,109.30,109.80,110.50,111.20,111.60,112.60,113.50,114.30,115.00,115.40,114.90,117.40,119.00,119.30,120.10,120.70,121.10,121.90,122.20,122.90,124.60,125.60,125.90,129.10,128.80,129.30,130.30,131.10,131.80,132.90,133.50,134.50,135.60,136.40,137.50,139.40,138.90,140.90,141.80,142.80,142.40,142.80,143.90,144.80,145.50,146.40,148.80,149.60,151.00,152.10,152.70,154.50,153.90,153.80,153.80,154.50,155.50,156.50,157.10,158.90,159.00,158.70,159.70,159.70,159.70,160.10,159.90,161.30,161.90,161.90,162.30,164.40,164.40,164.70,165.10,165.20,164.90,166.90,167.80,169.40,170.10,170.70,170.70,171.60,172.90,173.70,175.20,175.80,176.30,177.10,177.50,178.80,180.20,180.50,180.90,183.00,184.00,184.70,186.50,187.30,187.90,187.90,188.70,190.20,191.80,192.20,192.80,199.00,199.90,205.40,205.20,206.40,206.20,208.20,209.60,212.00,213.40,214.10,213.90,218.90,225.00,225.80,227.10,227.30,227.00,227.10,226.70,229.20,230.10,231.10,230.80,230.20,230.30,231.30,231.90,232.00,231.50,231.20,231.30,234.60,235.10,234.00,234.90,241.00,241.60,242.70,243.70,243.10,242.30,241.90,242.30,244.50,245.20,245.30,244.30,245.10,245.90,246.80,247.80,248.30,248.40,248.40,248.50,250.70,251.00,250.80,250.40,251.30,252.30,253.30,255.00,255.30,255.10,254.80,254.50,256.20,256.90,256.80,256.00,255.60,255.80,257.00,257.60,257.30,256.30,255.70,254.50,256.00,255.90,255.30,254.90,254.60,254.20,255.20,257.00,257.00,257.40,257.30,257.40,259.80,259.60,259.20,259.10,256.90,256.60,257.00,257.70,258.10,257.60,257.00,255.70,256.80,257.30,256.70,256.20,256.20,256.30,257.30,257.90,258.30,258.70,257.60,257.60,259.40,259.70,259.00,259.60,257.50,258.70,259.90,260.00,261.30,261.20,260.00,260.20,262.00,262.60,262.70,262.50,261.70,262.60,264.60,266.90,268.70,268.30,266.90,267.60,269.90,269.10,269.20,269.50,268.80,269.40,271.80,272.90,273.60,273.20,272.30,272.40,274.50,275.40,274.70,275.10,276.00,278.40,279.80,278.80,278.50,277.70,276.80,276.70,278.70,278.90,278.30,278.60,278.00,277.30,279.40,279.40,280.10,278.90,278.50,278.20,280.20,281.00,279.40,279.40,277.90,279.20,279.80,280.20,280.30,280.40,279.40,279.90,281.90,282.40,281.70,281.80,279.59,280.90,282.89,284.32,284.76,284.68,284.19,284.38,286.04,286.07,286.43,286.43,285.01,286.45,288.33,289.79,289.48,289.95,289.49,289.41,292.30,293.85,295.75,296.32,294.09,295.28,298.08,299.67,300.99,302.45,302.11,301.98,305.08,305.56,303.06,298.99,297.88,297.95,298.80,299.26,299.45,300.17,298.80,299.42,300.35,301.11,301.03,301.69,299.79,301.59,302.32,302.36,302.92,302.97,302.04,302.06,304.60,305.57,306.58,308.73,306.15,308.02,310.11,311.44,312.02,311.28,311.13,311.23,313.41,313.42,314.16,314.78,311.85,313.92,314.80,315.49,315.23,314.45,313.23,313.55,314.81,314.59,313.82,314.61,312.00,313.39,314.65,314.03,314.54,313.99,313.55,313.84,315.05,314.40,314.20,315.04,311.39,312.70,312.68,313.89,314.05,314.70,313.67,313.35,313.85,314.02,313.56,314.05,310.75,312.93,313.19,313.16,314.24,313.33,313.43,312.81,314.06,314.29,313.75,314.21,313.13,314.14,315.70,315.64,316.21,316.54,316.73,316.38,316.91,318.00,318.10,319.68,317.50,319.73,319.68,321.54,321.74,321.97,323.69,323.18,323.62,323.38,324.04,325.23,322.51,324.87,325.76,327.10,327.86,328.62,330.33,329.63,331.14,330.72,330.40,331.87,328.56,331.02,331.79,334.11,334.95,334.47,335.80,334.39,335.95,336.04,336.36,337.68,332.82,334.47,333.91,332.90,334.91,336.84,337.57,337.07,337.27,336.97,337.00,339.34,338.09,339.01,339.54,340.37,341.04,341.32,342.23,343.99,345.74,346.44,348.03,352.47,350.56,353.56,359.80,362.02,365.82,370.95,371.28,377.81,383.21,384.04,387.93
